% 1-Bed,% 2-Bed,% 3-Bed,% 4-Bed,% Studios,Amenities,Avg Effective/SF,Avg Effective/Unit,Avg Unit SF,Building Class,Ceiling Ht,City,Closest Transit Stop Dist (mi),Features,Four Bedroom Avg SF,Land Area (AC),Latitude,LEED Certified,Longitude,Number Of Elevators,Number Of Stories,Number Of Units,One Bedroom Avg SF,Parking Ratio,Rent/SF/Yr,RBA,Studio Avg SF,Style,Submarket Name,Three Bedroom Avg SF,Two Bedroom Avg SF,Year Built,Year Renovated,Zip,Zoning
49.43,37.93,12.64,,,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Sauna, Spa, Basketball Court, Package Service, Racquetball Court, Storage Space, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",2.27,1957,863,B,,Portland,3.54,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Sauna, Spa, Basketball Court, Package Service, Racquetball Court, Storage Space, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",,30.85,45.5125840,,-122.7548870,0,3,261,668,0.91,Not Disclosed,225351,,Garden,Cedar Hills-Cedar Mill,1205,1004,1989,2014,97225-7001,R-15
50.70,49.30,,,,"Air Conditioning, Business Center, Fitness Center, Spa, Tennis Court, Furnished Units Available, Racquetball Court, Patio",2.17,1604,739,C,,Portland,3.25,"Air Conditioning, Business Center, Fitness Center, Spa, Tennis Court, Furnished Units Available, Racquetball Court, Patio",,22.44,45.5101734,,-122.7589998,0,3,357,590,1.59,Not Disclosed,270237,,Garden,Cedar Hills-Cedar Mill,,893,1986,2013,97225,"R-15, Washington County"
28.77,69.86,1.37,,,"Air Conditioning, Wheelchair Accessible (Rooms)",1.82,1545,850,C,,Oregon City,20.46,"Air Conditioning, Wheelchair Accessible (Rooms)",,12.77,45.3330450,,-122.5766560,0,2,70,604,1.08,Not Disclosed,61734,,Garden,Hillendale,,947,1997,,97045,R2
50.00,50.00,,,,"Air Conditioning, Laundry Facilities, Deck, Dining Room, Patio",1.75,1358,775,C,,Portland,4.36,"Air Conditioning, Laundry Facilities, Deck, Dining Room, Patio",,0.911,45.4848140,,-122.7185210,0,3,20,650,1.35,Not Disclosed,18696,,Low-Rise,Hayhurst,,900,1993,,97221,"R2, Portland"
,74.47,25.53,,,"Fitness Center, Smoke Free, Wheelchair Accessible (Rooms)",1.49,1422,951,C,,Portland,3.37,"Fitness Center, Smoke Free, Wheelchair Accessible (Rooms)",,1.996,45.4873050,,-122.7370610,0,2,47,,1.11,Not Disclosed,50558,,Garden,Bridlemile,1127,891,1994,,97221,R1
,100.00,,,,"Air Conditioning, Property Manager on Site",1.44,1228,850,C,,Portland,3.26,"Air Conditioning, Property Manager on Site",,1.1974,45.4875420,,-122.7396660,0,2,24,,1.14,Not Disclosed,21000,,Garden,Bridlemile,,850,1990,,97221-1100,N/Av
,98.75,,,1.25,"Laundry Facilities, Property Manager on Site, Maintenance on site, Online Services, Deck, Double Pane Windows, Linen Closet, Patio, Smoke Free",1.63,1590,973,B,,Tigard,2.25,"Laundry Facilities, Property Manager on Site, Maintenance on site, Online Services, Deck, Double Pane Windows, Linen Closet, Patio, Smoke Free",,4.18,45.4120095,,-122.7951500,0,2,80,,1.59,Not Disclosed,80290,685,Garden,Bull Mountain,,978,1985,,97224-2722,"R-25, Tigard"
32.80,67.20,,,,"Air Conditioning, Pool, Property Manager on Site",1.98,1667,844,B,,Tigard,3.87,"Air Conditioning, Pool, Property Manager on Site",,8.286,45.4038110,,-122.8251630,0,2,125,750,1.99,Not Disclosed,142488,,Garden,Bull Mountain,,890,1990,,97224,R15
20.69,63.22,16.09,,,"Air Conditioning, Clubhouse, Concierge, Fitness Center, Pool, Spa, Wheelchair Accessible (Rooms)",2.01,1817,904,C,,Milwaukie,13.36,"Air Conditioning, Clubhouse, Concierge, Fitness Center, Pool, Spa, Wheelchair Accessible (Rooms)",,8.1841,45.4490620,,-122.5934310,0,3,174,729,1.87,Not Disclosed,179847,,Garden,Southgate,1148,899,1995,2014,97222-2230,"HDR, Milwaukie"
48.78,51.22,,,,"Clubhouse, Laundry Facilities, Multi Use Room, Online Services, Dining Room, Recreation Room",1.50,1253,837,C,,Portland,5.11,"Clubhouse, Laundry Facilities, Multi Use Room, Online Services, Dining Room, Recreation Room",,2.8057,45.4800830,,-122.7097020,0,2,41,777,,Not Disclosed,39844,,Low-Rise,Hayhurst,,894,1980,,97239,N/Av
43.75,56.25,,,,Storage Space,1.37,1093,796,C,,Newberg,32.53,Storage Space,,1.98,45.2950310,,-122.9772120,0,2,32,650,1.83,Not Disclosed,24628,,Low-Rise,Yamhill County,,910,1980,,97132,R3
30.64,51.96,17.40,,,"24 Hour Access, Air Conditioning, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Pool, Spa, Media Center/Movie Theatre, Patio",2.18,1915,879,A,,Beaverton,2.48,"24 Hour Access, Air Conditioning, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Pool, Spa, Media Center/Movie Theatre, Patio",,32,45.4894150,,-122.8378833,0,3,408,719,1.15,Not Disclosed,360370,,Garden,West Beaverton,1105,898,1994,,97078-2093,
5.00,95.00,,,,Air Conditioning,1.57,1167,745,C,,Aloha,3.28,Air Conditioning,,0.95,45.4912472,,-122.8620538,0,3,20,650,2.89,Not Disclosed,14900,,Low-Rise,Cooper Mountain-Aloha North,,750,1991,,97007-1375,"R24, Washington County"
50.00,50.00,,,,"Clubhouse, Fitness Center, Playground, Pool, Property Manager on Site, Sauna, Spa, Tennis Court, Basketball Court, Car Wash Area, Gameroom, Package Service, Racquetball Court",2.18,1687,774,C,,Lake Oswego,2.33,"Clubhouse, Fitness Center, Playground, Pool, Property Manager on Site, Sauna, Spa, Tennis Court, Basketball Court, Car Wash Area, Gameroom, Package Service, Racquetball Court",,6.957939,45.4149340,,-122.7423770,0,3,256,644,1.99,Not Disclosed,198080,,Garden,Lake Forest,,904,1985,,97035,HDR
,76.92,23.08,,,,1.02,1654,1615,B,,Tualatin,0.2,,,0.23,45.3838550,,-122.7613660,0,3,39,,,Not Disclosed,64212,,Low-Rise,Sherwood/Tualatin South,2500,1350,1998,,97062-8435,CC
22.93,77.07,,,,"Business Center, Clubhouse, Fitness Center, Spa, Tanning Salon",2.03,1785,880,B,,Vancouver,8.47,"Business Center, Clubhouse, Fitness Center, Spa, Tanning Salon",,11.12,45.6377145,,-122.5885671,0,2,205,722,1.76,Not Disclosed,177297,,Garden,Ogden,,927,1989,2008,98664,"MD, Vancouver"
23.38,61.69,14.94,,,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Spa, Basketball Court, Breakfast/Coffee Concierge, Package Service, Storage Space, Lounge, Maintenance on site, Dining Room, Vinyl Flooring, Window Coverings",1.39,1329,958,B,,Vancouver,8.52,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Spa, Basketball Court, Breakfast/Coffee Concierge, Package Service, Storage Space, Lounge, Maintenance on site, Dining Room, Vinyl Flooring, Window Coverings",,7.7446,45.6384748,,-122.5877137,0,3,154,759,1.14,Not Disclosed,297681,,Garden,Ogden,1152,987,1996,,98664,MD
,76.00,24.00,,,"Air Conditioning, Storage Space, Deck, Patio, Wheelchair Accessible (Rooms)",1.41,1242,878,C,,Estacada,32.03,"Air Conditioning, Storage Space, Deck, Patio, Wheelchair Accessible (Rooms)",,1,45.2959321,,-122.3335159,0,2,24,,2.74,Not Disclosed,21474,,Low-Rise,Outlying Clackamas County,1100,808,1996,,97023-8585,"R-1, Estacada"
1.54,76.92,21.54,,,"Laundry Facilities, Pool, Property Manager on Site, Security System, Maintenance on site",1.38,1580,1142,B,,Hillsboro,1.01,"Laundry Facilities, Pool, Property Manager on Site, Security System, Maintenance on site",,3.89,45.5202380,,-122.9361170,0,2,65,1000,1.59,Not Disclosed,74300,,Garden,Brookwood,1300,1100,1986,,97124-6430,"PUD-1, Hillsboro"
1.19,97.62,1.19,,,Air Conditioning,1.13,1067,948,C,,Wilsonville,1.2,Air Conditioning,,3.17,45.3012376,,-122.7851847,0,2,84,684,,Not Disclosed,84000,,Garden,Wilsonville,1153,949,1987,,97070-7592,PDR5
56.35,36.51,7.14,,,"Clubhouse, Fitness Center, Playground, Property Manager on Site, Spa, Wheelchair Accessible (Rooms)",2.16,1768,819,B,,Tigard,2.04,"Clubhouse, Fitness Center, Playground, Property Manager on Site, Spa, Wheelchair Accessible (Rooms)",,9.26,45.4132533,,-122.7943468,0,3,126,666,1.21,Not Disclosed,103240,,Garden,Bull Mountain,1178,986,1996,,97224-2756,R-25
,100.00,,,,"24 Hour Access, Air Conditioning, Controlled Access, Laundry Facilities, Picnic Area, Property Manager on Site, Tenant Controlled HVAC, Package Service, Renters Insurance Program, Hearing Impaired Accessible, House Sitter Services, Maintenance on site, Online Services, Vision Impaired Accessible, Den, Dining Room, Vinyl Flooring, Window Coverings",1.16,1239,1064,C,,Portland,0.35,"24 Hour Access, Air Conditioning, Controlled Access, Laundry Facilities, Picnic Area, Property Manager on Site, Tenant Controlled HVAC, Package Service, Renters Insurance Program, Hearing Impaired Accessible, House Sitter Services, Maintenance on site, Online Services, Vision Impaired Accessible, Den, Dining Room, Vinyl Flooring, Window Coverings",,1.2029,45.5220930,,-122.5153550,0,2,30,,1.17,Not Disclosed,31920,,Low-Rise,Gateway,,1064,1991,,97233-2165,N/Av
39.47,60.53,,,,"Air Conditioning, Deck, Island Kitchen, Patio",1.37,1218,886,B,,Portland,7.88,"Air Conditioning, Deck, Island Kitchen, Patio",,0.986,45.5226970,,-122.5003940,0,2,76,660,1.23,Not Disclosed,67396,,Garden,Glenfair,,1035,1990,,97233,R1d/RHd
19.05,80.95,,,,"Air Conditioning, Property Manager on Site, Smoke Free",1.27,1006,793,C,,Portland,0.11,"Air Conditioning, Property Manager on Site, Smoke Free",,1.7101,45.5224040,,-122.4943360,0,2,42,650,1.17,Not Disclosed,34734,,Garden,Rockwood,,827,1992,,97233-3825,N/Av
16.67,83.33,,,,"Air Conditioning, Patio",1.52,1302,856,C,,Portland,0.14,"Air Conditioning, Patio",,1.08,45.5217022,,-122.4834856,0,2,24,700,1.46,Not Disclosed,21504,,Low-Rise,Rockwood,,888,1992,,97233-4554,"MDR24, Gresham"
,95.00,5.00,,,"24 Hour Access, Controlled Access, Laundry Facilities, Property Manager on Site, Maintenance on site, Smoke Free",1.25,1395,1115,C,,Portland,3.29,"24 Hour Access, Controlled Access, Laundry Facilities, Property Manager on Site, Maintenance on site, Smoke Free",,2.61,45.5056780,,-122.7484110,0,2,60,,0.75,Not Disclosed,95438,,Low-Rise,Cedar Hills,1440,1099,1989,,97225,R2
22.58,64.52,12.90,,,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Pool, Property Manager on Site, Spa, Package Service, Walking/Biking Trails, Storage Space, Maintenance on site, Sundeck, Vinyl Flooring, Window Coverings",2.14,1838,857,B,,Wilsonville,2.51,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Pool, Property Manager on Site, Spa, Package Service, Walking/Biking Trails, Storage Space, Maintenance on site, Sundeck, Vinyl Flooring, Window Coverings",,30.0849,45.3296170,,-122.7568980,0,3,372,688,1.10,Not Disclosed,363244,,Garden,Wilsonville,1040,881,1998,,97070,PDR
44.19,55.81,,,,"Air Conditioning, Laundry Facilities, Wheelchair Accessible (Rooms)",1.78,1503,839,C,,Portland,3.31,"Air Conditioning, Laundry Facilities, Wheelchair Accessible (Rooms)",,1.87,45.4484170,,-122.7240530,0,2,42,699,1.09,Not Disclosed,46012,,Low-Rise,West Portland Park,,952,1994,,97219,R2
7.75,82.17,10.08,,,"Air Conditioning, Clubhouse, Fitness Center, Wheelchair Accessible (Rooms)",1.44,1596,1106,B,,Portland,3.29,"Air Conditioning, Clubhouse, Fitness Center, Wheelchair Accessible (Rooms)",,3.2174,45.4479838,,-122.7241605,0,2,129,820,,Not Disclosed,106586,,Garden,West Portland Park,1322,1106,1997,,97219-6871,R2
53.17,41.32,5.51,,,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Spa, Package Service, Yard, Storage Space, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",1.99,1749,882,B,,Hillsboro,27.24,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Spa, Package Service, Yard, Storage Space, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",,9.5,45.5428570,,-122.9667710,0,2,360,712,,Not Disclosed,334420,,Garden,Northwest Hillsboro,1207,1056,1999,,97124-3926,R-7
33.78,55.41,10.81,,,"Air Conditioning, Clubhouse, Fitness Center, Gameroom, Deck, Patio, Wheelchair Accessible (Rooms)",1.89,1799,951,C,,Oregon City,20.2,"Air Conditioning, Clubhouse, Fitness Center, Gameroom, Deck, Patio, Wheelchair Accessible (Rooms)",,3.3,45.3453040,,-122.5920860,0,3,73,750,1.95,Not Disclosed,73226,,Garden,Barclay Hills,1191,1027,1998,,97045-2786,R6
9.59,90.41,,,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Sauna, Spa, Tennis Court, Basketball Court, Laundry Service",1.95,1930,989,B,,Oregon City,20.23,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Sauna, Spa, Tennis Court, Basketball Court, Laundry Service",,8.408,45.3465685,,-122.5928437,0,2,146,782,2.06,Not Disclosed,134598,,Garden,Barclay Hills,,1011,1987,,97045-2721,R-2; Oregon City
23.59,57.95,18.46,,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Sauna, Spa, Gated, Grill, Package Service, Pet Play Area, Wi-Fi, Wheelchair Accessible (Rooms)",1.96,1764,900,B,,Portland,0.68,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Sauna, Spa, Gated, Grill, Package Service, Pet Play Area, Wi-Fi, Wheelchair Accessible (Rooms)",,12.27,45.4396560,,-122.5754150,0,3,390,700,1.47,Not Disclosed,365950,,Garden,Southgate,1150,901,1990,2012,97086-7599,"RCHD, County"
65.59,34.41,,,,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Pool, Property Manager on Site, Spa, Tennis Court, Package Service, Racquetball Court, Storage Space, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",2.28,1451,635,C,,Portland,0.54,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Pool, Property Manager on Site, Spa, Tennis Court, Package Service, Racquetball Court, Storage Space, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",,8.135,45.4395410,,-122.5729860,0,2,372,515,0.92,Not Disclosed,236280,,Garden,Southgate,,864,1986,,97086-7562,"RCHD, Portland"
41.67,41.67,16.67,,,"Recycling, Online Services, Deck, Patio",1.08,901,833,C,,Portland,9.96,"Recycling, Online Services, Deck, Patio",,1.2098,45.5929170,,-122.7255780,0,2,24,700,1.07,Not Disclosed,18636,,Garden,Portsmouth,1000,900,1980,,97203-1911,N/Av
64.34,35.66,,,,"24 Hour Access, Air Conditioning, Fitness Center, Laundry Facilities, Property Manager on Site, Sauna, Spa, Walking/Biking Trails, Storage Space, Sundeck, Smoke Free, Wheelchair Accessible (Rooms)",2.17,1782,824,B,,Beaverton,0.44,"24 Hour Access, Air Conditioning, Fitness Center, Laundry Facilities, Property Manager on Site, Sauna, Spa, Walking/Biking Trails, Storage Space, Sundeck, Smoke Free, Wheelchair Accessible (Rooms)",,5.9054,45.4941228,,-122.7965170,0,3,128,737,1.52,Not Disclosed,132576,,Garden,Raleigh Hills,,981,1980,1995,97005-2264,"R2, Beaverton"
32.77,61.34,5.88,,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Pool, Sauna, Spa, Tennis Court, Basketball Court, Wi-Fi",2.07,1936,935,B,,Beaverton,0.41,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Pool, Sauna, Spa, Tennis Court, Basketball Court, Wi-Fi",,6.2,45.4940584,,-122.7991216,0,2,119,784,1.30,Not Disclosed,111200,,Garden,Downtown Beaverton,1180,992,1986,,97005-1731,R2
23.64,72.73,3.64,,,"Air Conditioning, Fitness Center, Laundry Facilities, Playground, Tennis Court, Basketball Court",1.93,1677,869,C,,Oregon City,21.81,"Air Conditioning, Fitness Center, Laundry Facilities, Playground, Tennis Court, Basketball Court",,6.08,45.3361210,,-122.6067360,0,2,110,735,1.23,Not Disclosed,110000,,Garden,South End,975,907,1991,,97045-7900,R3.5
20.00,60.00,20.00,,,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Spa, Breakfast/Coffee Concierge, Package Service, Storage Space, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",1.92,1964,1024,B,,Sherwood,4.48,"Air Conditioning, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Spa, Breakfast/Coffee Concierge, Package Service, Storage Space, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Window Coverings",,13.52,45.3648950,,-122.8435530,0,2,200,733,2.00,Not Disclosed,204752,,Garden,Sherwood/Tualatin North,1247,1046,1998,,97140,RC
9.09,76.52,14.39,,,"Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Playground, Pool, Property Manager on Site, Spa, Gated, Breakfast/Coffee Concierge, Package Service, Recycling, Storage Space, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Wheelchair Accessible (Rooms), Window Coverings",2.07,2290,1106,B,,Portland,6.97,"Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Playground, Pool, Property Manager on Site, Spa, Gated, Breakfast/Coffee Concierge, Package Service, Recycling, Storage Space, Lounge, Maintenance on site, Sundeck, Dining Room, Vinyl Flooring, Wheelchair Accessible (Rooms), Window Coverings",,7.1316,45.5515411,,-122.8354410,0,2,132,805,1.02,Not Disclosed,171465,,Garden,Bethany,1310,1105,1995,,97229,R9
,,,,,"Air Conditioning, Bicycle Storage",,,,C,,Portland,5.86,"Air Conditioning, Bicycle Storage",,0.6917,45.4795810,,-122.6922370,0,2,32,,,Not Disclosed,34815,,Low-Rise,Hillsdale,,,1993,,97239,R1
25.00,50.00,25.00,,,"24 Hour Access, Air Conditioning, Business Center, Fitness Center, Playground, Pool, Property Manager on Site, Package Service, Walking/Biking Trails, Maintenance on site, Deck, Dining Room, Patio, Wheelchair Accessible (Rooms)",2.19,1847,843,B,,Tigard,3.6,"24 Hour Access, Air Conditioning, Business Center, Fitness Center, Playground, Pool, Property Manager on Site, Package Service, Walking/Biking Trails, Maintenance on site, Deck, Dining Room, Patio, Wheelchair Accessible (Rooms)",,9.23,45.4040773,,-122.8199713,0,3,120,657,1.20,Not Disclosed,101190,,Garden,Bull Mountain,1022,847,1998,2015,97224-0924,"R15, County"
,75.56,24.44,,,"Air Conditioning, Playground, Basketball Court, Online Services, Island Kitchen, Wheelchair Accessible (Rooms)",1.29,1430,1104,C,,Gresham,0.57,"Air Conditioning, Playground, Basketball Court, Online Services, Island Kitchen, Wheelchair Accessible (Rooms)",,1.8594,45.5078871,,-122.4202434,0,3,45,,2.00,Not Disclosed,49716,,Garden,Gresham-North Central,1161,1087,1997,,97030-4284,"CMF, Gresham"
60.00,32.00,8.00,,,"Air Conditioning, Playground, Wheelchair Accessible (Rooms)",1.67,1278,764,B,,Gresham,13,"Air Conditioning, Playground, Wheelchair Accessible (Rooms)",,1.66,45.4914767,,-122.4059369,0,2,25,697,,Not Disclosed,16458,,Low-Rise,Mt Hood,1000,832,1999,,97080,MDR-24
63.38,29.58,,,7.04,"Air Conditioning, Clubhouse, Courtyard, Laundry Facilities, Wheelchair Accessible (Rooms)",1.62,1071,664,C,,Newberg,33.07,"Air Conditioning, Clubhouse, Courtyard, Laundry Facilities, Wheelchair Accessible (Rooms)",,1.38,45.2891770,,-122.9721410,0,2,70,640,1.79,Not Disclosed,67168,540,Garden,Yamhill County,,740,1990,,97132,
52.24,35.82,11.94,,,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Spa, Grill",2.05,2229,1089,B,,Hillsboro,6.51,"Air Conditioning, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Spa, Grill",,12.45,45.5418241,,-122.8865685,0,3,268,829,1.91,Not Disclosed,292065,,Garden,Tanasbourne,1532,1322,1996,,97124-7782,A-3
5.00,95.00,,,,"Clubhouse, Playground, Sauna, Spa, Gameroom, Pet Play Area, Deck, Dining Room, Patio",1.41,1365,968,B,,Beaverton,1.9,"Clubhouse, Playground, Sauna, Spa, Gameroom, Pet Play Area, Deck, Dining Room, Patio",,3.96,45.4480010,,-122.8050390,0,2,80,756,1.27,Not Disclosed,78336,,Garden,Greenway,,979,1985,,97008,R1
23.53,63.40,13.07,,,"Air Conditioning, Clubhouse, Fitness Center, Playground, Property Manager on Site, Spa, Gameroom, Media Center/Movie Theatre, Wi-Fi, Wheelchair Accessible (Rooms)",1.94,1618,833,B,,Portland,12.91,"Air Conditioning, Clubhouse, Fitness Center, Playground, Property Manager on Site, Spa, Gameroom, Media Center/Movie Theatre, Wi-Fi, Wheelchair Accessible (Rooms)",,6.8232,45.4480422,,-122.5897911,0,3,306,699,,Not Disclosed,254946,,Garden,Southgate,1085,831,1996,,97222,HDR
