% 1-Bed,% 2-Bed,% 3-Bed,% 4-Bed,% Studios,Amenities,Avg Effective/SF,Avg Effective/Unit,Avg Unit SF,Building Class,Ceiling Ht,City,Closest Transit Stop Dist (mi),Features,Four Bedroom Avg SF,Land Area (AC),Latitude,LEED Certified,Longitude,Number Of Elevators,Number Of Stories,Number Of Units,One Bedroom Avg SF,Parking Ratio,Rent/SF/Yr,RBA,Studio Avg SF,Style,Submarket Name,Three Bedroom Avg SF,Two Bedroom Avg SF,Year Built,Year Renovated,Zip,Zoning
46.48,19.72,8.45,,25.35,"Clubhouse, Fitness Center, Roof Terrace, Bicycle Storage, Pet Washing Station, Greenhouse, Patio",2.11,1871,879,A,,Portland,0.82,"Clubhouse, Fitness Center, Roof Terrace, Bicycle Storage, Pet Washing Station, Greenhouse, Patio",,0.4173,45.5414769,,-122.6588542,1,6,68,784,,Not Disclosed,86600,606,Mid-Rise,North Eliot,1555,1159,2017,,97212-3857,RH
56.15,14.87,0.76,,28.22,"24 Hour Access, Air Conditioning, Controlled Access, Clubhouse, Concierge, Courtyard, Fitness Center, Picnic Area, Property Manager on Site, Sauna, Security System, Spa, Gated, Video Patrol, Breakfast/Coffee Concierge, Disposal Chutes, Dry Cleaning Service, Grill, Laundry Service, On-Site Retail, Package Service, Pet Play Area, Planned Social Activities, Recycling, Smoke Free, Walking/Biking Trails, Wi-Fi, Roof Terrace, Storage Space, Bicycle Storage, Car Charging Station, Community-Wide WiFi, Composting, Elevator, Lounge, Maintenance on site, Multi Use Room, Online Services, Pet Washing Station, Sundeck, Grill, Den, Dining Room, Double Pane Windows, Family Room, Freezer, Lawn, Loft Layout, Mud Room, Pantry, Patio, Porch, Smoke Free, Trash Compactor, Vinyl Flooring, Warming Drawer, Wheelchair Accessible (Rooms), Window Coverings, Public Transportation, Green Community, Shuttle To Campus",2.43,1807,742,A,,Portland,0.05,"24 Hour Access, Air Conditioning, Controlled Access, Clubhouse, Concierge, Courtyard, Fitness Center, Picnic Area, Property Manager on Site, Sauna, Security System, Spa, Gated, Video Patrol, Breakfast/Coffee Concierge, Disposal Chutes, Dry Cleaning Service, Grill, Laundry Service, On-Site Retail, Package Service, Pet Play Area, Planned Social Activities, Recycling, Smoke Free, Walking/Biking Trails, Wi-Fi, Roof Terrace, Storage Space, Bicycle Storage, Car Charging Station, Community-Wide WiFi, Composting, Elevator, Lounge, Maintenance on site, Multi Use Room, Online Services, Pet Washing Station, Sundeck, Grill, Den, Dining Room, Double Pane Windows, Family Room, Freezer, Lawn, Loft Layout, Mud Room, Pantry, Patio, Porch, Smoke Free, Trash Compactor, Vinyl Flooring, Warming Drawer, Wheelchair Accessible (Rooms), Window Coverings, Public Transportation, Green Community, Shuttle To Campus",,1.14,45.5303098,LEED Interiors - Platinum,-122.6570851,7,22,657,728,1.60,Not Disclosed,750000,552,Hi-Rise,Lloyd District,1602,1112,2015,,97232-3493,CX
55.07,13.04,7.25,,24.64,"Air Conditioning, Controlled Access, Clubhouse, Bicycle Storage, Elevator, Maintenance on site, Grill, Island Kitchen, Patio",2.76,2038,738,A,,Portland,0.06,"Air Conditioning, Controlled Access, Clubhouse, Bicycle Storage, Elevator, Maintenance on site, Grill, Island Kitchen, Patio",,0.23,45.5239960,,-122.6804466,2,11,138,706,,Not Disclosed,110000,480,Mid-Rise,Pearl,1426,982,2017,,97209-3303,
64.36,21.29,,,14.36,"24 Hour Access, Air Conditioning, Controlled Access, Concierge, Fitness Center, Laundry Facilities, Property Manager on Site, Gated, Video Patrol, Dry Cleaning Service, Grill, Guest Apartment, Package Service, Planned Social Activities, Recycling, Smoke Free, Bicycle Storage, Car Charging Station, Community-Wide WiFi, Conference Rooms, Elevator, Lounge, Maintenance on site, Multi Use Room, Online Services, Pet Washing Station, Grill, Double Pane Windows, Intercom, Island Kitchen, Patio, Trash Compactor, Warming Drawer, Wheelchair Accessible (Rooms), Window Coverings",2.62,2285,873,A,,Portland,0.03,"24 Hour Access, Air Conditioning, Controlled Access, Concierge, Fitness Center, Laundry Facilities, Property Manager on Site, Gated, Video Patrol, Dry Cleaning Service, Grill, Guest Apartment, Package Service, Planned Social Activities, Recycling, Smoke Free, Bicycle Storage, Car Charging Station, Community-Wide WiFi, Conference Rooms, Elevator, Lounge, Maintenance on site, Multi Use Room, Online Services, Pet Washing Station, Grill, Double Pane Windows, Intercom, Island Kitchen, Patio, Trash Compactor, Warming Drawer, Wheelchair Accessible (Rooms), Window Coverings",,0.6466,45.5193360,LEED Interiors - Platinum,-122.6810760,4,30,202,856,0.08,Not Disclosed,273000,584,Hi-Rise,Park Blocks,,1121,2016,,97205-2581,C1
58.73,15.87,,,25.40,"Air Conditioning, Courtyard, Grill, Bicycle Storage, Elevator, Lounge, Maintenance on site, Wheelchair Accessible (Rooms)",2.76,1599,578,B,,Portland,0.68,"Air Conditioning, Courtyard, Grill, Bicycle Storage, Elevator, Lounge, Maintenance on site, Wheelchair Accessible (Rooms)",,0.23,45.5224120,,-122.6553384,1,6,63,556,0.77,Not Disclosed,51387,466,Mid-Rise,Buckman,,842,2015,,97214,EXD
72.55,26.47,,,0.98,"Air Conditioning, Controlled Access, Clubhouse, Concierge, Property Manager on Site, Grill, On-Site Retail, Package Service, Planned Social Activities, Walking/Biking Trails, Roof Terrace, Bicycle Storage, Elevator, Lounge, Maintenance on site, Online Services, Public Transportation",2.72,2184,802,A,,Portland,0.03,"Air Conditioning, Controlled Access, Clubhouse, Concierge, Property Manager on Site, Grill, On-Site Retail, Package Service, Planned Social Activities, Walking/Biking Trails, Roof Terrace, Bicycle Storage, Elevator, Lounge, Maintenance on site, Online Services, Public Transportation",,0.2296,45.5270950,,-122.6824982,2,14,102,705,,Not Disclosed,98000,475,Mid-Rise,Pearl,,1084,2018,,97209-3203,EX
25.00,51.53,,,23.47,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Guest Apartment, On-Site Retail, Roof Terrace, Bicycle Storage, Community-Wide WiFi, Elevator, Pet Washing Station, Wheelchair Accessible (Rooms), Public Transportation",2.62,2320,885,A,,Portland,0.03,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Guest Apartment, On-Site Retail, Roof Terrace, Bicycle Storage, Community-Wide WiFi, Elevator, Pet Washing Station, Wheelchair Accessible (Rooms), Public Transportation",,0.39,45.5166121,,-122.6855885,3,15,196,726,0.42,Not Disclosed,224000,526,Hi-Rise,Arts District,,1127,2017,,97205,RX
74.01,25.99,,,,"Air Conditioning, Controlled Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Grill, Package Service, Recycling, Wi-Fi, Storage Space, Bicycle Storage, Elevator, Health Club Discount, Lounge, Maintenance on site, Sundeck, Dining Room, Window Coverings",2.93,1971,673,A,,Portland,0.14,"Air Conditioning, Controlled Access, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Grill, Package Service, Recycling, Wi-Fi, Storage Space, Bicycle Storage, Elevator, Health Club Discount, Lounge, Maintenance on site, Sundeck, Dining Room, Window Coverings",,0.92,45.5332720,,-122.6837890,3,6,177,580,0.73,Not Disclosed,205022,,Mid-Rise,Pearl,,936,2014,,97209,EX
94.05,,,,5.95,"24 Hour Access, Air Conditioning, Controlled Access, Concierge, Fitness Center, Pool, Property Manager on Site, Grill, Roof Terrace, Bicycle Storage, Lounge, Maintenance on site, Pet Washing Station, Public Transportation",2.50,1474,589,B,,Portland,0.73,"24 Hour Access, Air Conditioning, Controlled Access, Concierge, Fitness Center, Pool, Property Manager on Site, Grill, Roof Terrace, Bicycle Storage, Lounge, Maintenance on site, Pet Washing Station, Public Transportation",,0.4591,45.5204636,,-122.6533408,1,4,84,595,,Not Disclosed,95000,503,Mid-Rise,Buckman,,,2019,,97214-1322,CG
1.02,,,,98.98,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Property Manager on Site, Gated, Media Center/Movie Theatre, Smoke Free, Elevator, Pet Washing Station, Smoke Free, Wheelchair Accessible (Rooms)",3.22,1423,441,B,,Portland,8.55,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Property Manager on Site, Gated, Media Center/Movie Theatre, Smoke Free, Elevator, Pet Washing Station, Smoke Free, Wheelchair Accessible (Rooms)",,0.4591,45.5147150,,-122.6533610,0,4,98,650,0.24,Not Disclosed,80176,440,Mid-Rise,Buckman,,,2014,,97214,CG
40.00,45.00,15.00,,,"24 Hour Access, Air Conditioning, Clubhouse, Playground, Property Manager on Site, Tennis Court, Basketball Court, Storage Space, Lounge, Deck, Dining Room, Patio, Wheelchair Accessible (Rooms)",1.69,1451,858,B,,Battle Ground,19.14,"24 Hour Access, Air Conditioning, Clubhouse, Playground, Property Manager on Site, Tennis Court, Basketball Court, Storage Space, Lounge, Deck, Dining Room, Patio, Wheelchair Accessible (Rooms)",,1.737925,45.7739142,,-122.5239785,0,3,120,683,2.24,Not Disclosed,100000,,Garden,Outlying Clark  County,1064,944,2012,,98604,MA
63.86,8.43,,,27.71,"Air Conditioning, Controlled Access, Fitness Center, Smoke Free, Bicycle Storage, Smoke Free, Public Transportation",2.34,1528,653,A,,Portland,0.12,"Air Conditioning, Controlled Access, Fitness Center, Smoke Free, Bicycle Storage, Smoke Free, Public Transportation",,0.2296,45.5149440,,-122.6867800,2,8,83,662,,Not Disclosed,67000,553,Mid-Rise,Arts District,,921,2016,,97201-3311,RX
41.49,34.04,8.51,,15.96,,2.59,2035,786,B,,Portland,0.47,,,1.0916,45.4999979,,-122.6916920,0,5,94,656,,Not Disclosed,100000,422,Mid-Rise,Homestead-Council Crest,1155,1025,2022,,97239-3068,R1
65.71,11.43,,,22.86,"Controlled Access, Concierge, Wi-Fi, Lounge, Vinyl Flooring, Public Transportation",3.07,1619,526,A,,Portland,6.12,"Controlled Access, Concierge, Wi-Fi, Lounge, Vinyl Flooring, Public Transportation",,0.19,45.5589074,,-122.6523403,1,4,35,530,0.00,Not Disclosed,27765,383,Mid-Rise,King,,794,2019,,97211-4640,CG
61.72,21.38,,,16.90,"Air Conditioning, Controlled Access, Clubhouse, Pool, Gameroom, Grill, Gas Range, Roof Terrace, Bicycle Storage, Elevator, Online Services",2.78,2173,780,A,,Portland,0.16,"Air Conditioning, Controlled Access, Clubhouse, Pool, Gameroom, Grill, Gas Range, Roof Terrace, Bicycle Storage, Elevator, Online Services",,0.9183,45.5331777,,-122.6849429,3,9,290,692,,Not Disclosed,235000,572,Mid-Rise,Pearl,,1203,2018,,97209,EX
86.11,13.89,,,,"Air Conditioning, Controlled Access, Package Service, Bicycle Storage, Elevator, Pet Washing Station, Patio, Window Coverings, Public Transportation",2.57,1450,564,A,,Portland,0.65,"Air Conditioning, Controlled Access, Package Service, Bicycle Storage, Elevator, Pet Washing Station, Patio, Window Coverings, Public Transportation",,0.3329,45.5225360,,-122.6522860,1,5,72,527,,Not Disclosed,56000,,Mid-Rise,Buckman,,797,2016,,97214,CS
17.24,,,,82.76,"Air Conditioning, Controlled Access, Laundry Facilities, Gated, Furnished Units Available, Grill, Bicycle Storage, Lounge, Maintenance on site, Online Services",4.36,1238,284,A,,Portland,0.65,"Air Conditioning, Controlled Access, Laundry Facilities, Gated, Furnished Units Available, Grill, Bicycle Storage, Lounge, Maintenance on site, Online Services",,0.29,45.5219682,,-122.6530493,1,4,87,462,,Not Disclosed,39428,247,Mid-Rise,Buckman,,,2019,,97214,CS
80.00,,,,20.00,"Air Conditioning, Fitness Center, Bicycle Storage, Lounge, Pet Washing Station, Sundeck, Vinyl Flooring",2.55,1377,541,B,,Portland,8.24,"Air Conditioning, Fitness Center, Bicycle Storage, Lounge, Pet Washing Station, Sundeck, Vinyl Flooring",,0.23,45.4684561,,-122.6533415,0,4,30,555,0.00,Not Disclosed,32762,484,Mid-Rise,Sellwood-Moreland,,,2020,,97202-6349,CM2
50.00,,,,50.00,"Bicycle Storage, Patio",2.96,1348,455,B,,Portland,8.07,"Bicycle Storage, Patio",,0.2296,45.4652467,,-122.6527819,1,4,30,522,,Not Disclosed,25107,387,Mid-Rise,Sellwood-Moreland,,,2017,,97202-6606,CS
30.00,58.33,11.67,,,"Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Pool, Pet Play Area, Patio",1.95,1804,927,A,,Battle Ground,17.66,"Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Pool, Pet Play Area, Patio",,8,45.7694530,,-122.5517740,0,3,180,715,,Not Disclosed,129316,,Garden,Outlying Clark  County,1190,983,2016,,98604,OP
49.75,15.23,,,35.03,"Clubhouse, Courtyard, Fitness Center, Gameroom, Grill, Package Service, Bicycle Storage, Car Charging Station, Pet Washing Station",2.59,1866,719,B,,Portland,0.64,"Clubhouse, Courtyard, Fitness Center, Gameroom, Grill, Package Service, Bicycle Storage, Car Charging Station, Pet Washing Station",,0.87,45.5232799,,-122.6510524,2,6,197,725,,Not Disclosed,240000,524,Mid-Rise,Kerns,,1156,2019,,97232-3539,CS
48.78,17.07,,,34.15,"24 Hour Access, Air Conditioning, Security System, Bicycle Storage, Public Transportation",2.49,1446,580,C,,Portland,0.84,"24 Hour Access, Air Conditioning, Security System, Bicycle Storage, Public Transportation",,0.343,45.5198670,,-122.6519620,1,4,41,559,,Not Disclosed,23243,474,Mid-Rise,Buckman,,851,2016,,97214,CS
20.51,15.38,,,64.10,"Air Conditioning, Controlled Access, Bicycle Storage, Lounge, Pet Washing Station, Vinyl Flooring",2.38,1424,599,A,,Portland,0.89,"Air Conditioning, Controlled Access, Bicycle Storage, Lounge, Pet Washing Station, Vinyl Flooring",,0.23,45.5195054,,-122.6519854,1,4,39,642,0.36,Not Disclosed,32950,515,Mid-Rise,Buckman,,893,2018,,97214-1464,CS
84.62,7.69,,,7.69,"Air Conditioning, Controlled Access, Package Service, Bicycle Storage, Elevator, Public Transportation",2.94,1478,502,A,,Portland,8.79,"Air Conditioning, Controlled Access, Package Service, Bicycle Storage, Elevator, Public Transportation",,0.2112,45.5124380,,-122.6519620,0,4,39,494,,Not Disclosed,38995,434,Mid-Rise,Buckman,,661,2019,,97214-3638,CS
4.39,43.86,51.75,,,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Property Manager on Site, Spa, Grill, Storage Space, Lounge, Maintenance on site",1.58,1659,1047,A,,Ridgefield,16.32,"24 Hour Access, Air Conditioning, Clubhouse, Fitness Center, Property Manager on Site, Spa, Grill, Storage Space, Lounge, Maintenance on site",,6,45.7405030,,-122.6568380,0,2,109,930,,Not Disclosed,120000,,Garden,Knapp,1064,1037,2016,,98642-5617,MD
20.83,79.17,,,,,2.35,1362,579,B,,Vancouver,11.98,,,0.67,45.6329412,,-122.6668632,0,2,48,432,0.59,Not Disclosed,30368,,Garden,Downtown Vancouver,,618,2017,,98663-3414,
53.85,,,,46.15,"Air Conditioning, Controlled Access, Laundry Facilities, Package Service, Bicycle Storage, Elevator, Freezer",2.66,1269,477,B,,Portland,5.71,"Air Conditioning, Controlled Access, Laundry Facilities, Package Service, Bicycle Storage, Elevator, Freezer",,,45.5625414,,-122.6485517,1,4,39,519,,Not Disclosed,34645,428,Mid-Rise,Vernon,,,2020,,97211-4912,
,,,,,,1.72,2447,1426,B,,Vancouver,9.06,,1426,2.62376,45.6372896,,-122.5969370,0,2,50,,,Not Disclosed,50000,,Garden,Ogden,,,2022,,98661-7335,
43.27,7.69,,,49.04,"Air Conditioning, Property Manager on Site, Grill, Media Center/Movie Theatre, Pet Play Area, Recycling, Elevator, Online Services, Wheelchair Accessible (Rooms)",2.97,1564,527,A,,Portland,0.04,"Air Conditioning, Property Manager on Site, Grill, Media Center/Movie Theatre, Pet Play Area, Recycling, Elevator, Online Services, Wheelchair Accessible (Rooms)",,0.46,45.5317530,,-122.6892140,2,5,104,569,0.54,Not Disclosed,92550,450,Mid-Rise,Uptown Portland,,779,2014,,97209,EX
31.50,60.07,3.66,,4.76,"Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Basketball Court, Grill, Pet Play Area, Vinyl Flooring, Public Transportation",1.99,1592,798,A,,Vancouver,14.5,"Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Basketball Court, Grill, Pet Play Area, Vinyl Flooring, Public Transportation",,11.52,45.6902128,,-122.6532442,0,3,273,570,,Not Disclosed,135200,403,Garden,Northeast Hazel Dell,1130,929,2019,,98665-9137,MH
60.74,5.93,,,33.33,"Air Conditioning, Business Center, Controlled Access, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Grill, Media Center/Movie Theatre, Recycling, Yard, Storage Space, Bicycle Storage, Elevator, Lounge, Maintenance on site, Pet Washing Station, Loft Layout, Patio, Wet Bar, Wheelchair Accessible (Rooms), Window Coverings",2.39,1588,666,B,,Portland,0.16,"Air Conditioning, Business Center, Controlled Access, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Grill, Media Center/Movie Theatre, Recycling, Yard, Storage Space, Bicycle Storage, Elevator, Lounge, Maintenance on site, Pet Washing Station, Loft Layout, Patio, Wet Bar, Wheelchair Accessible (Rooms), Window Coverings",,0.7081,45.5283250,LEED Interiors - Gold,-122.6909290,2,5,135,674,,Not Disclosed,108000,585,Mid-Rise,Uptown Portland,,1039,2014,,97209,EX
74.14,17.24,,,8.62,"24 Hour Access, Clubhouse, Grill, Laundry Service, Trash Pickup - Door to Door, Roof Terrace, Bicycle Storage, Deck",2.55,1699,665,A,,Portland,0.12,"24 Hour Access, Clubhouse, Grill, Laundry Service, Trash Pickup - Door to Door, Roof Terrace, Bicycle Storage, Deck",,0.2343,45.5322885,LEED Interiors - Platinum,-122.6908615,1,6,58,611,,Not Disclosed,51933,489,Mid-Rise,Uptown Portland,,986,2017,,97209-1602,EX
28.57,15.87,,,55.56,"Controlled Access, Clubhouse, Property Manager on Site, Roof Terrace, Bicycle Storage, Elevator",2.57,1492,579,A,,Portland,0.68,"Controlled Access, Clubhouse, Property Manager on Site, Roof Terrace, Bicycle Storage, Elevator",,0.23,45.5274498,,-122.6452155,1,6,63,610,,Not Disclosed,43200,482,Mid-Rise,Kerns,,866,2018,,97232-3543,EX
35.56,64.44,,,,"Air Conditioning, Clubhouse, Courtyard, Picnic Area, Property Manager on Site, Maintenance on site, Family Room, Freezer, Island Kitchen, Loft Layout, Window Coverings",1.74,1701,975,A,,Vancouver,7.71,"Air Conditioning, Clubhouse, Courtyard, Picnic Area, Property Manager on Site, Maintenance on site, Family Room, Freezer, Island Kitchen, Loft Layout, Window Coverings",,3.6399,45.6374010,,-122.5569144,0,3,90,764,,Not Disclosed,90000,,Low-Rise,Landover-Sharmel,,1092,2020,,98684-5531,ME
35.71,64.29,,,,"Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Property Manager on Site, Gated, Recycling, Wheelchair Accessible (Rooms)",1.73,1461,846,B,,Battle Ground,19.02,"Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Property Manager on Site, Gated, Recycling, Wheelchair Accessible (Rooms)",,1.83,45.7858550,,-122.5578630,0,3,56,747,1.75,Not Disclosed,60996,,Garden,Outlying Clark  County,,901,2014,,98604-4789,R-10
55.56,44.44,,,,"Air Conditioning, Dry Cleaning Service, Storage Space, Bicycle Storage, Pet Washing Station, Linen Closet, Pantry, Wheelchair Accessible (Rooms)",3.36,2863,847,B,,Portland,0.04,"Air Conditioning, Dry Cleaning Service, Storage Space, Bicycle Storage, Pet Washing Station, Linen Closet, Pantry, Wheelchair Accessible (Rooms)",,0.2984,45.5294515,,-122.6947654,1,4,26,716,,Not Disclosed,16000,,Mid-Rise,Uptown Portland,,1012,2018,,97209-1481,CS
55.75,22.12,,,22.12,"Air Conditioning, Controlled Access, Courtyard, Tenant Controlled HVAC, Grill, On-Site Retail, Bicycle Storage, Car Charging Station, Elevator, Lounge, Patio, Wheelchair Accessible (Rooms)",2.69,2009,747,A,,Portland,0.19,"Air Conditioning, Controlled Access, Courtyard, Tenant Controlled HVAC, Grill, On-Site Retail, Bicycle Storage, Car Charging Station, Elevator, Lounge, Patio, Wheelchair Accessible (Rooms)",,1.18,45.5338613,,-122.6950308,2,6,113,722,0.78,Not Disclosed,127078,580,Mid-Rise,Uptown Portland,,979,2015,,97210,EX
60.00,7.27,,,32.73,"Fitness Center, Grill, Package Service, Pet Play Area, Wi-Fi, Bicycle Storage, Lounge, Pet Washing Station, Island Kitchen",2.70,1673,619,A,,Milwaukie,9.88,"Fitness Center, Grill, Package Service, Pet Play Area, Wi-Fi, Bicycle Storage, Lounge, Pet Washing Station, Island Kitchen",,1.1,45.4423638,,-122.6402575,1,5,110,631,,Not Disclosed,109380,499,Mid-Rise,Historic Milwaukie,,1057,2019,,97222,
58.06,41.94,,,,"Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Property Manager on Site, Grill, Package Service, Conference Rooms, Elevator, Online Services, Wheelchair Accessible (Rooms)",1.99,1829,919,B,,Vancouver,14.77,"Air Conditioning, Controlled Access, Clubhouse, Fitness Center, Property Manager on Site, Grill, Package Service, Conference Rooms, Elevator, Online Services, Wheelchair Accessible (Rooms)",,3.33,45.7186771,,-122.6479391,1,4,124,810,1.69,Not Disclosed,108487,,Mid-Rise,Pleasant Valley Vancouver,,1072,2021,,98686-3048,GC (General Commercial)
